source_file,source_kind,source_run_prefix,name,key,tilt_deg,vinf_mps,family,seed_name,phase,rear_fixed_rpm,success,acceptable,classification,score,max_normalized,worst_component,worst_component_normalized,front_collective_rpm,rear_collective_rpm,delta_f_deg,delta_a_deg,delta_e_deg,delta_r_deg,theta_deg,u_mps,w_mps,alpha_deg,termination_string,max_state_residual,attempt_count,rear_on_ok,linearization_available,linearization_index_source,linearization_latest_file
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R250_front_rear_free_flap_elevator,tilt_87p5__vinf_67p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,front_rear_free_flap_elevator,,,250,0,0,not_usable,4.2312316517848,8.06546807503682,,NaN,950.760507936508,250,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R350_front_rear_free_flap_elevator,tilt_87p5__vinf_67p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,front_rear_free_flap_elevator,,,350,0,0,not_usable,3.64630853200167,7.7286675032298,,NaN,905.760507936508,350,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R450_front_rear_free_flap_elevator,tilt_87p5__vinf_67p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,front_rear_free_flap_elevator,,,450,0,0,not_usable,3.37256355912414,7.27128484853788,,NaN,860.760507936508,450,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R550_front_rear_free_flap_elevator,tilt_87p5__vinf_67p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,front_rear_free_flap_elevator,,,550,0,0,not_usable,4.03474507385811,6.69332011096107,,NaN,815.760507936508,550,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R650_front_rear_free_flap_elevator,tilt_87p5__vinf_67p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,front_rear_free_flap_elevator,,,650,0,0,not_usable,5.76884270291855,9.67856672719905,,NaN,770.760507936508,650,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R750_front_rear_free_flap_elevator,tilt_87p5__vinf_67p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,front_rear_free_flap_elevator,,,750,0,0,not_usable,8.2929725603372,15.1397844304244,,NaN,725.760507936508,750,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R250_rear_fixed_flap_elevator,tilt_87p5__vinf_67p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,rear_fixed_flap_elevator,,,250,0,0,not_usable,4.2312316517848,8.06546807503682,,NaN,950.760507936508,250,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R350_rear_fixed_flap_elevator,tilt_87p5__vinf_67p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,rear_fixed_flap_elevator,,,350,0,0,not_usable,3.64630853200167,7.7286675032298,,NaN,905.760507936508,350,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R450_rear_fixed_flap_elevator,tilt_87p5__vinf_67p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,rear_fixed_flap_elevator,,,450,0,0,not_usable,3.37256355912414,7.27128484853788,,NaN,860.760507936508,450,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R550_rear_fixed_flap_elevator,tilt_87p5__vinf_67p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,rear_fixed_flap_elevator,,,550,0,0,not_usable,4.03474507385811,6.69332011096107,,NaN,815.760507936508,550,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R650_rear_fixed_flap_elevator,tilt_87p5__vinf_67p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,rear_fixed_flap_elevator,,,650,0,0,not_usable,5.76884270291855,9.67856672719905,,NaN,770.760507936508,650,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V67p5_Tilt87p5_R750_rear_fixed_flap_elevator,tilt_87p5__vinf_67p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,67.5,rear_fixed_flap_elevator,,,750,0,0,not_usable,8.2929725603372,15.1397844304244,,NaN,725.760507936508,750,0.583857142857143,NaN,-4.90904761904762,NaN,0.0174285714285714,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R250_front_rear_free_flap_elevator,tilt_87p5__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,front_rear_free_flap_elevator,,,250,0,0,not_usable,4.06628800799438,5.84771875710363,,NaN,931.810722222222,250,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R350_front_rear_free_flap_elevator,tilt_87p5__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,front_rear_free_flap_elevator,,,350,0,0,not_usable,3.15861164630529,5.49795389996284,,NaN,886.810722222222,350,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R450_front_rear_free_flap_elevator,tilt_87p5__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,front_rear_free_flap_elevator,,,450,1,1,exact_trim,1.84956458056341e-11,3.49377003022733e-11,,NaN,793.196989101574,450.023826344716,2.25277715481186,NaN,-5.22859536441373,NaN,0.014048871260433,NaN,NaN,NaN,Operating point specifications were successfully met.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R550_front_rear_free_flap_elevator,tilt_87p5__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,front_rear_free_flap_elevator,,,550,0,0,not_usable,2.62801222135509,4.46171732723977,,NaN,796.810722222222,550,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R650_front_rear_free_flap_elevator,tilt_87p5__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,front_rear_free_flap_elevator,,,650,0,0,not_usable,4.45155808856736,7.82405002683058,,NaN,751.810722222222,650,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R750_front_rear_free_flap_elevator,tilt_87p5__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,front_rear_free_flap_elevator,,,750,0,0,not_usable,7.10772266915598,13.290144053389,,NaN,706.810722222222,750,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R250_rear_fixed_flap_elevator,tilt_87p5__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,rear_fixed_flap_elevator,,,250,0,0,not_usable,4.06628800799438,5.84771875710363,,NaN,931.810722222222,250,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R350_rear_fixed_flap_elevator,tilt_87p5__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,rear_fixed_flap_elevator,,,350,0,0,not_usable,3.15861164630529,5.49795389996284,,NaN,886.810722222222,350,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R450_rear_fixed_flap_elevator,tilt_87p5__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,rear_fixed_flap_elevator,,,450,1,1,exact_trim,1.95325973990869e-11,3.42935664080115e-11,,NaN,793.195987413059,450,2.2566359385011,NaN,-5.22464633496784,NaN,0.011778700705766,NaN,NaN,NaN,Operating point specifications were successfully met.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R550_rear_fixed_flap_elevator,tilt_87p5__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,rear_fixed_flap_elevator,,,550,0,0,not_usable,2.62801222135509,4.46171732723977,,NaN,796.810722222222,550,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R650_rear_fixed_flap_elevator,tilt_87p5__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,rear_fixed_flap_elevator,,,650,0,0,not_usable,4.45155808856736,7.82405002683058,,NaN,751.810722222222,650,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V70_Tilt87p5_R750_rear_fixed_flap_elevator,tilt_87p5__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,70,rear_fixed_flap_elevator,,,750,0,0,not_usable,7.10772266915598,13.290144053389,,NaN,706.810722222222,750,0.594625,NaN,-4.99958333333333,NaN,0.01775,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R250_front_rear_free_flap_elevator,tilt_87p5__vinf_72p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,front_rear_free_flap_elevator,,,250,0,0,not_usable,4.3140595783443,7.62154983455242,,NaN,917.072,250,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R350_front_rear_free_flap_elevator,tilt_87p5__vinf_72p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,front_rear_free_flap_elevator,,,350,0,0,not_usable,3.1984891038717,5.42870604098804,,NaN,872.072,350,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R450_front_rear_free_flap_elevator,tilt_87p5__vinf_72p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,front_rear_free_flap_elevator,,,450,0,0,not_usable,1.77257294306077,2.71693557490707,,NaN,827.072,450,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R550_front_rear_free_flap_elevator,tilt_87p5__vinf_72p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,front_rear_free_flap_elevator,,,550,1,1,exact_trim,1.68992477665626e-07,3.0042377068256e-07,,NaN,797.266637611171,550.315778788416,1.33556994699243,NaN,-5.25248035395776,NaN,-0.0138271134067181,NaN,NaN,NaN,Operating point specifications were successfully met.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R650_front_rear_free_flap_elevator,tilt_87p5__vinf_72p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,front_rear_free_flap_elevator,,,650,0,0,not_usable,3.25260423689532,6.06538973308478,,NaN,737.072,650,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R750_front_rear_free_flap_elevator,tilt_87p5__vinf_72p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,front_rear_free_flap_elevator,,,750,0,0,not_usable,6.0659801373293,11.535276455569,,NaN,692.072,750,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R250_rear_fixed_flap_elevator,tilt_87p5__vinf_72p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,rear_fixed_flap_elevator,,,250,0,0,not_usable,4.3140595783443,7.62154983455242,,NaN,917.072,250,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R350_rear_fixed_flap_elevator,tilt_87p5__vinf_72p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,rear_fixed_flap_elevator,,,350,0,0,not_usable,3.1984891038717,5.42870604098804,,NaN,872.072,350,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R450_rear_fixed_flap_elevator,tilt_87p5__vinf_72p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,rear_fixed_flap_elevator,,,450,0,0,not_usable,1.77257294306077,2.71693557490707,,NaN,827.072,450,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R550_rear_fixed_flap_elevator,tilt_87p5__vinf_72p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,rear_fixed_flap_elevator,,,550,1,1,exact_trim,1.67956544510845e-07,3.00475657069241e-07,,NaN,797.273180317383,550,1.33576134218224,NaN,-5.25150189868198,NaN,-0.0137915481067135,NaN,NaN,NaN,Operating point specifications were successfully met.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R650_rear_fixed_flap_elevator,tilt_87p5__vinf_72p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,rear_fixed_flap_elevator,,,650,0,0,not_usable,3.25260423689532,6.06538973308478,,NaN,737.072,650,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V72p5_Tilt87p5_R750_rear_fixed_flap_elevator,tilt_87p5__vinf_72p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,72.5,rear_fixed_flap_elevator,,,750,0,0,not_usable,6.0659801373293,11.535276455569,,NaN,692.072,750,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R250_front_rear_free_flap_elevator,tilt_87p5__vinf_75__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,front_rear_free_flap_elevator,,,250,0,0,not_usable,4.49337197109879,8.50200427541387,,NaN,917.072,250,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R350_front_rear_free_flap_elevator,tilt_87p5__vinf_75__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,front_rear_free_flap_elevator,,,350,0,0,not_usable,3.33060301656629,6.30916048184949,,NaN,872.072,350,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R450_front_rear_free_flap_elevator,tilt_87p5__vinf_75__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,front_rear_free_flap_elevator,,,450,0,0,not_usable,1.73571472720519,3.29705595605516,,NaN,827.072,450,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R550_front_rear_free_flap_elevator,tilt_87p5__vinf_75__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,front_rear_free_flap_elevator,,,550,1,1,exact_trim,6.66637862536915e-08,1.52015107354395e-07,,NaN,801.507356351243,550.338630902552,0.560431429767485,NaN,-5.06633685712618,NaN,-0.0230238397148623,NaN,NaN,NaN,Operating point specifications were successfully met.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R650_front_rear_free_flap_elevator,tilt_87p5__vinf_75__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,front_rear_free_flap_elevator,,,650,0,0,not_usable,2.76419112959368,5.18493529222333,,NaN,737.072,650,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R750_front_rear_free_flap_elevator,tilt_87p5__vinf_75__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,front_rear_free_flap_elevator,,,750,0,0,not_usable,5.66038461055663,10.6548220147075,,NaN,692.072,750,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R250_rear_fixed_flap_elevator,tilt_87p5__vinf_75__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,rear_fixed_flap_elevator,,,250,0,0,not_usable,4.49337197109879,8.50200427541387,,NaN,917.072,250,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R350_rear_fixed_flap_elevator,tilt_87p5__vinf_75__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,rear_fixed_flap_elevator,,,350,0,0,not_usable,3.33060301656629,6.30916048184949,,NaN,872.072,350,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R450_rear_fixed_flap_elevator,tilt_87p5__vinf_75__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,rear_fixed_flap_elevator,,,450,0,0,not_usable,1.73571472720519,3.29705595605516,,NaN,827.072,450,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R550_rear_fixed_flap_elevator,tilt_87p5__vinf_75__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,rear_fixed_flap_elevator,,,550,1,1,exact_trim,6.54104764347999e-08,1.51914516563489e-07,,NaN,801.513090533525,550,0.560888166036092,NaN,-5.06509397209741,NaN,-0.0231442433594788,NaN,NaN,NaN,Operating point specifications were successfully met.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R650_rear_fixed_flap_elevator,tilt_87p5__vinf_75__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,rear_fixed_flap_elevator,,,650,0,0,not_usable,2.76419112959368,5.18493529222333,,NaN,737.072,650,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
rear_on_cruise_anchor_latest.csv,rear_on_cruise_anchor,rear_on_cruise_anchor,RearOnAnchor_V75_Tilt87p5_R750_rear_fixed_flap_elevator,tilt_87p5__vinf_75__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,87.5,75,rear_fixed_flap_elevator,,,750,0,0,not_usable,5.66038461055663,10.6548220147075,,NaN,692.072,750,0.603,NaN,-5.07,NaN,0.018,NaN,NaN,NaN,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
