source_file,source_kind,source_run_prefix,name,key,tilt_deg,vinf_mps,alpha_target_deg,trim_formulation,family,seed_name,phase,rear_fixed_rpm,success,acceptable,classification,score,max_normalized,worst_component,worst_component_normalized,front_collective_rpm,rear_collective_rpm,delta_f_deg,delta_a_deg,delta_e_deg,delta_r_deg,theta_deg,u_mps,w_mps,alpha_deg,gamma_deg,termination_string,max_state_residual,attempt_count,rear_on_ok,linearization_available,linearization_index_source,linearization_latest_file
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt5_V10_A5,tilt_5_v_10_a_5,5,10,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V10_T5_Fm200_R0,,NaN,1,1,exact_trim,2.89182725054686e-07,5.35730310574434e-07,q_dot,5.35730310574434e-07,1837.58057707661,1700.32597518227,9.26192875858661,0,-5.30550177895018,0,2.53384629011888,9.96194698091747,0.871557427476621,5.00000000000021,-2.46615370988134,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt5_V10_A7p5,tilt_5_v_10_a_7p5,5,10,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V10_T5_Fm200_R0,,NaN,1,1,exact_trim,5.60672944863129e-11,1.04006757999904e-10,q_dot,1.04006757999904e-10,1844.7485320224,1695.02347737618,0.38223723791426,0,1.33224315388979,0,2.70747535613373,9.9144486137381,1.30526192220052,7.5,-4.79252464386627,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt5_V10_A10,tilt_5_v_10_a_10,5,10,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V10_T5_Fm200_Rm300,,NaN,1,1,exact_trim,6.76466636404768e-07,1.11898434445967e-06,q_dot,1.11898434445967e-06,1838.39278059616,1709.30791673688,-1.12123279319504,0,-21.233328615963,0,2.73873121326462,9.84807753012208,1.73648177666931,10,-7.26126878673541,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt5_V10_A12p5,tilt_5_v_10_a_12p5,5,10,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V10_T5_Fm200_Rm300,,NaN,1,1,exact_trim,7.01244627434774e-06,1.31818417618441e-05,q_dot,1.31818417618441e-05,1842.22445933498,1685.76940364567,-3.50933009431904,0,10.0522259046537,0,2.81553469655278,9.76296007119929,2.16439613938099,12.4999999999998,-9.68446530344706,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt5_V10_A15,tilt_5_v_10_a_15,5,10,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V10_T5_Fm200_R0,,NaN,1,1,exact_trim,6.9248292254777e-13,1.51345602716901e-12,w_dot,1.51345602716901e-12,1862.26322709851,1707.19257639089,-24.4398846392319,0,-1.6871921393008,0,2.80255623663938,9.65925826289068,2.58819045102521,15,-12.1974437633606,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt25_V15_A0,tilt_25_v_15_a_0,25,15,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T25_Fm200_Rm300,,NaN,1,1,exact_trim,1.88943085713521e-07,3.55680811709742e-07,q_dot,3.55680811709742e-07,1973.69433450615,1776.76050593606,-15.9586372344072,0,-21.0465692934276,0,14.1246122944785,15,4.99684011970773e-18,1.90865233173932e-17,14.1246122944785,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt25_V15_A2p5,tilt_25_v_15_a_2p5,25,15,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T25_Fm200_R0,,NaN,1,1,exact_trim,5.0843848794666e-07,9.60779688434683e-07,q_dot,9.60779688434683e-07,1871.34997176321,1598.6726881892,17.8811557647375,0,-3.31807774306725,0,12.3801583791052,14.9857233237279,0.65429081048004,2.5,9.88015837910523,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt25_V15_A5,tilt_25_v_15_a_5,25,15,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T25_Fm200_Rm300,,NaN,1,1,exact_trim,1.75732435365985e-10,3.52272877535142e-10,w_dot,3.52272877535142e-10,1954.54866137533,1660.87078068911,-15.4584331703576,0,4.03812822640035,0,14.030679580554,14.9429204713762,1.30733614121487,5,9.03067958055404,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt25_V15_A7p5,tilt_25_v_15_a_7p5,25,15,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T25_F0_Rm300,,NaN,1,1,exact_trim,4.00689964709628e-13,7.67386154620908e-13,w_dot,7.67386154620908e-13,1903.66969776619,1652.41322752163,-7.51140857313529,0,-17.3489843755568,0,13.5736645840143,14.8716729206072,1.95789288330077,7.5,6.07366458401428,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt25_V15_A10,tilt_25_v_15_a_10,25,15,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T25_Fm200_R0,,NaN,1,1,exact_trim,1.31998534599582e-07,2.7664955837281e-07,w_dot,2.7664955837281e-07,1908.76166330135,1604.98349323707,-10.6233983121885,0,-4.64049039475372,0,13.9337684189354,14.7721162951831,2.60472266500397,10.0000000000001,3.93376841893535,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt25_V15_A12p5,tilt_25_v_15_a_12p5,25,15,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T25_Fm200_R0,,NaN,1,1,exact_trim,1.0379962747084e-06,1.66113793273495e-06,q_dot,1.66113793273495e-06,1875.57267097122,1607.14771378372,-5.30443185795972,0,-24.7744393596084,0,13.6883822361766,14.6444401067993,3.2465942090713,12.4999999999988,1.18838223617776,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt25_V15_A15,tilt_25_v_15_a_15,25,15,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T25_Fm200_Rm300,,NaN,1,1,exact_trim,8.51849728952592e-11,1.55415407058868e-10,q_dot,1.55415407058868e-10,1892.76747555587,1542.45558529893,-10.9972943221598,0,-0.325961292672829,0,14.4020319870169,14.488887394336,3.88228567653781,15,-0.597968012983154,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt20_V15_A0,tilt_20_v_15_a_0,20,15,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T20_Fm200_R0,,NaN,1,1,exact_trim,2.02942936758391e-06,3.80927875424953e-06,q_dot,3.80927875424953e-06,1855.97793443038,1674.5900758667,9.80914640152553,0,-12.9641158059199,0,9.90716116245006,15,5.06697861371683e-13,1.93544326299349e-12,9.90716116244812,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt20_V15_A2p5,tilt_20_v_15_a_2p5,20,15,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T20_Fm200_R0,,NaN,1,1,exact_trim,1.33134765067701e-06,2.18597816931764e-06,q_dot,2.18597816931764e-06,1862.54335187681,1685.85427738921,3.10968708013881,0,-19.4015441525827,0,10.182472161255,14.9857233237279,0.65429081048004,2.5,7.68247216125503,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt20_V15_A5,tilt_20_v_15_a_5,20,15,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T20_Fm200_R0,,NaN,1,1,exact_trim,3.21101016154387e-09,5.95332527153845e-09,q_dot,5.95332527153845e-09,1853.8469096726,1569.73299960313,8.97719130802271,0,11.7801278561939,0,10.217011758651,14.9429204713762,1.30733614121487,5,5.21701175865096,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V15_A0,tilt_30_v_15_a_0,30,15,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T30_Fm200_R300,,NaN,1,1,exact_trim,5.27785780438604e-08,9.88190699988626e-08,q_dot,9.88190699988626e-08,1910.05547290561,1643.80935782815,12.8266924049905,0,-23.6422820760136,0,15.4648591892242,15,-6.89441308813209e-18,-2.63347181446483e-17,15.4648591892242,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt20_V15_A7p5,tilt_20_v_15_a_7p5,20,15,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T20_Fm200_Rm300,,NaN,1,1,exact_trim,3.51534598302576e-12,6.64126586478498e-12,q_dot,6.64126586478498e-12,1851.34231267785,1655.7194936044,17.7810206470856,0,-9.87576114896651,0,8.92492951864477,14.8716729206072,1.95789288330077,7.5,1.42492951864477,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V15_A2p5,tilt_30_v_15_a_2p5,30,15,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T30_Fm200_Rm300,,NaN,1,1,exact_trim,4.5149384249687e-11,8.40588404195302e-11,q_dot,8.40588404195302e-11,1897.38146219542,1616.99695709313,15.8244493139418,0,-19.2484824073144,0,15.3495805962285,14.9857233237279,0.65429081048004,2.5,12.8495805962285,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt20_V15_A10,tilt_20_v_15_a_10,20,15,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T20_Fm200_Rm300,,NaN,1,1,exact_trim,8.11193709124185e-13,1.48670999539581e-12,q_dot,1.48670999539581e-12,1855.65500227251,1609.62784209159,-3.3163057678425,0,-13.0320972774816,0,10.8046785716599,14.7721162951831,2.60472266500396,10,0.804678571659919,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V15_A5,tilt_30_v_15_a_5,30,15,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T30_Fm200_R0,,NaN,1,1,exact_trim,4.51297570621992e-06,8.40552333100781e-06,q_dot,8.40552333100781e-06,1914.38589734528,1626.25188654943,3.53066203306299,0,-20.5626598131709,0,16.1143379774215,14.9429204713762,1.30733614121486,4.99999999999994,11.1143379774216,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt20_V15_A12p5,tilt_20_v_15_a_12p5,20,15,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T20_Fm200_Rm300,,NaN,1,1,exact_trim,9.50348690941615e-08,1.59893239981557e-07,w_dot,1.59893239981557e-07,1870.38270355981,1599.45969975214,-11.1584440143393,0,-6.77333637552634,0,11.1617324180937,14.644440106799,3.24659420907154,12.5,-1.33826758190633,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V15_A7p5,tilt_30_v_15_a_7p5,30,15,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T30_Fm200_Rm300,,NaN,1,1,exact_trim,2.14066041805557e-10,4.0397025498813e-10,q_dot,4.0397025498813e-10,1939.07687644786,1655.99625687835,-8.90247199565622,0,-24.9998933506062,0,16.6142668590724,14.8716729206072,1.95789288330077,7.49999999999999,9.11426685907237,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt20_V15_A15,tilt_20_v_15_a_15,20,15,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T20_Fm200_R0,,NaN,1,1,exact_trim,3.15204033878773e-13,6.25277607468888e-13,w_dot,6.25277607468888e-13,1864.23611859831,1577.5423760028,-12.1496493186961,0,-7.79319227600241,0,11.4302909621375,14.488887394336,3.88228567653781,15,-3.56970903786251,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V15_A10,tilt_30_v_15_a_10,30,15,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T30_Fm200_R0,,NaN,1,1,exact_trim,4.46075989115118e-09,9.27548882145857e-09,w_dot,9.27548882145857e-09,1916.33993812622,1550.04821537964,-0.713864229531961,0,-5.69607498375308,0,16.7814356432247,14.7721162951831,2.60472266500396,10,6.78143564322466,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V15_A12p5,tilt_30_v_15_a_12p5,30,15,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T30_Fm200_R0,,NaN,1,1,exact_trim,3.04827439716561e-08,4.70359294426813e-08,q_dot,4.70359294426813e-08,1906.50748714475,1582.46869280863,-2.54725283637717,0,-24.2703385530282,0,16.6670772830011,14.644440106799,3.24659420907157,12.5000000000001,4.16707728300102,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V15_A15,tilt_30_v_15_a_15,30,15,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T30_F0_R0,,NaN,1,1,exact_trim,2.88510924320137e-08,4.61815751881795e-08,q_dot,4.61815751881795e-08,1931.57660732354,1545.75932553936,-1.80791341230357,0,-1.2791359642015,0,16.6542491741705,14.488887394336,3.88228567653781,15,1.65424917417046,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt15_V15_A0,tilt_15_v_15_a_0,15,15,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T15_Fm200_Rm300,,NaN,1,1,exact_trim,1.07918214937084e-06,2.03515651880522e-06,q_dot,2.03515651880522e-06,1816.24018822938,1688.35079097675,24.9999999999995,0,-16.099894591888,0,5.95361958797146,15.0000000000001,4.00224393962785e-14,1.52874457548324e-13,5.95361958797131,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt15_V15_A2p5,tilt_15_v_15_a_2p5,15,15,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T15_F0_Rm300,,NaN,1,1,exact_trim,1.61615588882775e-10,3.0340920927669e-10,q_dot,3.0340920927669e-10,1900.93163394161,1752.64957904721,-13.6409097702897,0,-12.8143175273505,0,7.9135048216469,14.9857233237279,0.65429081048004,2.5,5.4135048216469,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt15_V15_A5,tilt_15_v_15_a_5,15,15,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T15_Fm200_R0,,NaN,1,1,exact_trim,7.77223528050337e-10,1.17441636155455e-09,q_dot,1.17441636155455e-09,1823.10785637375,1620.87008435283,8.60572598544487,0,-6.1807357754858,0,7.46056920465094,14.9429204713762,1.30733614121487,5,2.46056920465094,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt15_V15_A7p5,tilt_15_v_15_a_7p5,15,15,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T15_Fm200_R0,,NaN,1,1,exact_trim,4.1472776225047e-08,7.80882112403074e-08,q_dot,7.80882112403074e-08,1830.4451454973,1606.43427366932,2.75575881164165,0,-3.11761423526917,0,7.84615642115566,14.8716729206072,1.95789288330077,7.5,0.346156421155664,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt15_V15_A10,tilt_15_v_15_a_10,15,15,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T15_Fm200_Rm300,,NaN,1,1,exact_trim,7.98290054168528e-11,1.4791478054934e-10,q_dot,1.4791478054934e-10,1830.12018846627,1633.38872441443,6.63150430246479,0,-14.100842068499,0,7.3201897086957,14.7721162951831,2.60472266500396,10,-2.6798102913043,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt15_V15_A12p5,tilt_15_v_15_a_12p5,15,15,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T15_Fm200_Rm300,,NaN,1,1,exact_trim,3.07378309559487e-13,6.46593889541691e-13,w_dot,6.46593889541691e-13,1831.80215925916,1581.54748004814,-3.20850593636929,0,9.60534539988834,0,8.13557696830548,14.644440106799,3.24659420907154,12.5,-4.36442303169452,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt15_V15_A15,tilt_15_v_15_a_15,15,15,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V15_T15_Fm200_R300,,NaN,1,1,exact_trim,7.88626075119837e-07,1.21322497341406e-06,q_dot,1.21322497341406e-06,1830.14692614132,1617.19015534873,-3.36451482090356,0,-20.894549572269,0,8.09231492153206,14.4888873943361,3.88228567653754,14.9999999999989,-6.90768507846683,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt35_V20_A0,tilt_35_v_20_a_0,35,20,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T35_Fm200_R0,,NaN,0,1,quasi_trim_usable,0.0918174458108984,0.167468028088926,w_dot,0.167468028088926,1854.56901573559,1556.69391161704,22.0396255012137,0,-17.2699520596732,0,15.9331273244547,19.9959564861029,-0.00380085214201781,-0.0108908410467617,15.9440181655015,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt35_V20_A2p5,tilt_35_v_20_a_2p5,35,20,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T35_Fm200_R0,,NaN,1,1,exact_trim,3.37597953453715e-08,5.88946735586693e-08,q_dot,5.88946735586693e-08,1980.48536498905,1589.83119207278,-5.9188351191393,0,-5.07615098566497,0,19.7869980946469,19.9809644316372,0.87238774730672,2.5,17.2869980946469,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt35_V20_A5,tilt_35_v_20_a_5,35,20,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T35_Fm200_Rm300,,NaN,1,1,exact_trim,1.13956319419489e-09,2.08967105389933e-09,q_dot,2.08967105389933e-09,1891.45528343996,1424.61138751324,13.9841688248717,0,24.9998382813712,0,16.7649688848798,19.9238939618349,1.74311485495321,5.00000000000013,11.7649688848797,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt35_V20_A7p5,tilt_35_v_20_a_7p5,35,20,7.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T35_F0_Rm300,,NaN,1,1,exact_trim,1.40233143186563e-11,2.53144996125801e-11,q_dot,2.53144996125801e-11,1895.14155344431,1562.54873857147,12.1178963148706,0,-19.7828792941209,0,16.7291056539522,19.8288972274762,2.61052384440103,7.5,9.22910565395218,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt35_V20_A10,tilt_35_v_20_a_10,35,20,10,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T35_Fm200_R300,,NaN,1,1,exact_trim,3.61142624695576e-07,5.75195325111758e-07,q_dot,5.75195325111758e-07,1914.92291292863,1429.97936104284,-4.71082673447426,0,-3.72852195078489,0,19.6117889860028,19.6961550602713,3.47296355333921,9.9999999999882,9.61178898601462,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt35_V20_A12p5,tilt_35_v_20_a_12p5,35,20,12.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T35_F0_Rm300,,NaN,0,1,quasi_trim_usable,0.322474652214743,0.612591196835274,q_dot,0.612591196835274,1927.76418743552,1380.20190951796,-9.62101255758932,0,3.46275851162623,0,20.372409124846,19.5259201423985,4.32879227876185,12.4999999999995,7.87240912484646,Could not find a solution that satisfies all constraints.  Relax the constraints to find a feasible solution.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt35_V20_A15,tilt_35_v_20_a_15,35,20,15,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T35_F0_R0,,NaN,1,1,exact_trim,1.12672825286647e-12,2.12807190935519e-12,q_dot,2.12807190935519e-12,1925.32038337128,1421.40624311299,-1.16131791624492,0,2.44555011699769,0,18.7431455537036,19.3185165257814,5.17638090205042,15,3.74314555370361,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V20_A0,tilt_30_v_20_a_0,30,20,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T30_F0_Rm300,,NaN,1,1,exact_trim,7.29710544706431e-08,1.37446309670931e-07,q_dot,1.37446309670931e-07,2044.04423896929,1793.04931567945,-19.7747630683663,0,-10.0640267441153,0,17.713983870663,20,-5.64956172087183e-17,-1.61848021352311e-16,17.713983870663,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt40_V20_A0,tilt_40_v_20_a_0,40,20,0,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T40_F200_R300,,NaN,1,1,exact_trim,5.49304156012279e-11,1.01074227128269e-10,q_dot,1.01074227128269e-10,2028.68542821359,1502.66506410055,0.667343766542072,0,12.7671284515341,0,23.2242741024051,20,2.23460514856504e-22,6.40167219454905e-22,23.2242741024051,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V20_A2p5,tilt_30_v_20_a_2p5,30,20,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T30_Fm200_R300,,NaN,1,1,exact_trim,1.05484255477044e-12,2.30926389122033e-12,w_dot,2.30926389122033e-12,1867.09895357255,1438.22497398833,10.3285511123997,0,17.8623191204528,0,14.6046005286915,19.9809644316372,0.872387747306721,2.5,12.1046005286915,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt40_V20_A2p5,tilt_40_v_20_a_2p5,40,20,2.5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T40_Fm200_R0,,NaN,1,1,exact_trim,1.14171001099663e-09,2.12548911804333e-09,w_dot,2.12548911804333e-09,1911.74342923507,1531.04548240737,14.3789542368959,0,-24.1267193576935,0,19.9508178083213,19.9809644316372,0.87238774730672,2.5,17.4508178083213,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt30_V20_A5,tilt_30_v_20_a_5,30,20,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T30_Fm200_R300,,NaN,1,1,exact_trim,3.15554750688574e-10,5.89531050288004e-10,q_dot,5.89531050288004e-10,2014.14874678966,1641.05850093035,-19.039534220112,0,22.489006358248,0,16.7300149584832,19.9238939618349,1.74311485495316,5,11.7300149584832,Operating point specifications were successfully met.,NaN,NaN,1,0,,
newmap_path_corridor_overnight_direct_db,direct_vinf_alpha_force_balance_v1,newmap_path_corridor_overnight,MidbandGuide_Tilt40_V20_A5,tilt_40_v_20_a_5,40,20,5,vinf_alpha_force_balance_v1,front_rear_free_flap_elevator,guide_V20_T40_F200_Rm300,,NaN,1,1,exact_trim,8.51345789057825e-09,1.58188791965606e-08,q_dot,1.58188791965606e-08,1951.82428880179,1562.95319641579,1.03206568616589,0,-24.9999999909132,0,21.6783090025853,19.9238939618349,1.74311485495315,4.99999999999996,16.6783090025853,Operating point specifications were successfully met.,NaN,NaN,1,0,,
